id,text,label
5396,Okk lắm nha,2
5397,Giặt thì bị lem màu ra,2
5398,"Vay hoi Ngan, ren mong",2
5399,Lại còn đc mã giảm giá nữa chứ,2
5400,Chat luong chuot may tinh o muc trung binh kha luôn,2
5401,"Chat lieu khan binh thuong, khong qua tot cung khong qua te",2
5402,San phạm nay vua Shopee qua do mua ve toi k xay dc ngay ca khoai tay nau chín ma xay con k Nhuyễn nua,2
5403,"USB dung lượng lớn, tốc độ truyền tạm ổn nhe",2
5404,"Khan hoi to so voi mo ta, nhung van dung duoc nhe",2
5405,"Tien nao cua nay, noi chien khong dau cung hop ly",2
5406,"Day nhay nhin dep, nhung chua su dung nen chua danh gia duoc chat luong a",2
5407,Sờ chất ok nè,2
5408,Cứ tin mình,2
5409,"Noi chung binh nuoc cung duoc, se can nhac mua lai",2
5410,"Son môi màu đẹp, nhưng hơi khô, cần dưỡng môi trước ạ",2
5411,"Chỉ hơi ngắn một chút nhưng cũng không đến nỗi, tầm ngang đùi",2
5412,Giao nhầm sz.vải đc,2
5413,Tay áo hơi ngắn ạ,2
5414,"Chat luong mu bao hiem tam on, phu hop voi gia tien",2
5415,"Noi chung kinh boi cung duoc, se can nhac mua lai",2
5416,"San pham gang tay co uu diem la gia re, nhung chat luong chi o muc trung binh đó",2
5417,"Áo vàng choét, quần lại đen",2
5418,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng hơi chậm,2
5419,Chat luong dong ho o muc trung binh kha ạ,2
5420,Áo hơi bẩn,2
5421,Áo from bé và mỏng nha,2
5422,Ncl ổn so với giá,2
5423,Áo mặc vào tạm được,2
5424,"Day chuyen hoi to so voi mo ta, nhung van dung duoc",2
5425,"Nem dung nhu mo ta, nhung dong goi chua dep lam luôn",2
5426,Ăn hết sẽ mua tiếp,2
5427,"Mua màu xanh hơi tối k giống ảnh, hy vọng ra nắng sẽ sáng hơn",2
5428,Áo ship nhanh trong 3 ngày,2
5429,Có hàng tặng kèm,2
5430,"Da mua tablet nhieu lan, chat luong on dinh, khong co gi noi bat",2
5431,Vừa với số tiền,2
5432,Shop có bán đồ bộ kimono không ạ nha,2
5433,Nhưng chất vải hơi nón,2
5434,"Kem chống nắng thấy cũng ổn, hơi nhờn, chưa biết hiệu quả thế nào nha",2
5435,Vải khá mỏng giống như vải Northface fake 1 lớp ấy ạ,2
5436,"Cơ mà tôi mua hôm nay, ngày mai shop làm flash sale là sao 😥",2
5437,"Tam hai long voi dep nay, tuy nhien van con nhieu dieu co the cai thien nha",2
5438,"Mua sua bot lan dau, chua biet do ben the nao",2
5439,Chất quần thích lắm ạ,2
5440,So với giá thị trường thì rẻ hơn nhiều,2
5441,Đặt màu đỏ thì lại về màu đen gọi điện cho shop thì shop bảo gửi hình gửi hình xong cũng k giải thích j cho mk cả,2
5442,Giá phải chăng nha,2
5443,Giao thieu hang sét 5 cai giao co 3 cai,2
5444,"Áo thun chất cotton, hơi ngắn so với mô tả đó",2
5445,Balo nhin dep nhung hoi mong hon tuong tuong a,2
5446,"San pham mascara dung voi gia tien, tam chap nhan duoc",2
5447,Dù mình chỉ có 1m50,2
5448,"Khg giống như hình,nhưng cũng được",2
5449,Màu hơi khác với hình nhưng thái độ phục vụ của shop ok,2
5450,Tạm được so cới giá tiền,2
5451,"Gia hop ly, sua tam cung on, se xem xet mua them nhé",2
5452,Tuy có vài chỗ bị dư đường chỉ nhưng cắt đi là xong nha,2
5453,"Tiền nào của nấy, không có gì để phàn nàn",2
5454,"Loa dung nhu mo ta, nhung dong goi chua dep lam",2
5455,Mình mặc bị cộc,2
5456,"Áo đẹp, chất mỏng, mát, màu thực của áo giống hình gần cuối, có hơi hường xíu chứ ko phải kiểu be như hình đầu",2
5457,"Dung sac du phong duoc vai ngay roi, thay cung on a",2
5458,Giày dáng đẹp nhưng chất dễ chóc Đóng gói sản phẩm rất đẹp và chắc chắn phù hợp với giá tiền,2
5459,Nhin chung day dat cho dung y nhu shop mo ta nhe,2
5460,Miếng dán ipX có đường bên trên ko đẹp,2
5461,Nhưng mà mặc vừa vặn,2
5462,"Shop tu van nhiet tinh, loa bluetooth thi chat luong binh thuong nhé",2
5463,"Bàn phím gõ được, mỗi tội phím hơi nhỏ so với tay",2
5464,Hàng của mk bị vỡ mk gọi cho ai shop ơi,2
5465,Hộp hơi xấu nhé,2
5466,"Da mua vot cau long nhieu lan, chat luong on dinh, khong co gi noi bat",2
5467,"Vải áo hơi dày, lỗi do e quên đặt size nên bị chật 1 xíu",2
5468,Mình thanh toán tiền cho shop này,2
5469,Áo màu xanh phù hợp với người 40 tuổi trở lên còn trẻ đừng chọn vì màu hơi tối,2
5470,"Nhan hang bikini roi, nhin cung OK, doi dung thu nhé",2
5471,Chat luong cap sac o muc trung binh kha,2
5472,"Phù hợp vs giá tiền, quần hơi rộng",2
5473,Áo k được nhự hình,2
5474,"Chất lượng ok,mỗi tội bụng rộng quá.lại phải sửa nhé",2
5475,Áo có vài chổ bị dings màu nhưng vải oke,2
5476,"Day dat cho dung nhu mo ta, nhung dong goi chua dep lam",2
5477,"Chất lượng sản phẩm tạm được, 1 bên tay in bị lỗi",2
5478,Đối với nam hơi body,2
5479,"Form áo rộng hơn mình nghĩ, nhưng mặc cũng ổn ạ",2
5480,"Da mua day nhay nhieu lan, chat luong on dinh, khong co gi noi bat",2
5481,Nhưng shop cho làm cúc cài thì bền hơn,2
5482,Tiền nào cũa náy,2
5483,"Chất lượng vừa phải, phù hợp giá tiền",2
5484,"Tien nao cua nay, tham cung hop ly",2
5485,Chất lượng áo bình thường,2
5486,"Bo dao giao dung mau, dung mau, nhung dong goi hoi so sai nhé",2
5487,Màu hơi tối hơn so với trên hình nè,2
5488,Áo bị bẩn một chút,2
5489,"Chen dung nhu mo ta, nhung dong goi chua dep lam ạ",2
5490,"Ban lam viec nhan duoc y nhu hinh, nhung chat vai chua duoc dep lam đó",2
5491,Mình lấy 2 tất màu trắng và 2 đen sao shop giao cho mình 4 tất màu đen vậy,2
5492,Nhin chung boot dung y nhu shop mo ta,2
5493,Hạt óc chó hôi,2
5494,"Giao hàng nhanh, sản phẩm tạm được",2
5495,"San pham do choi tre em nhin cung duoc, nhung co vai diem chua hai long",2
5496,Sp như hình mỗi tội vải hơi mỏng nhé,2
5497,Áo quá rộng.Chất lượng sản phẩm tạm được,2
5498,"Dầu gội thơm, bọt nhiều, nhưng tóc hơi khô sau khi dùng đó",2
5499,Áo không to như mình tưởng,2
5500,"Chăn chiều dài thì OK , chứ chiều ngang đắp thì quá bé nè",2
5501,Áo không đến nỗi nào,2
5502,Em mua size to nhất nhưng vẫn chật lắm ạ,2
5503,"Ship nhanh, ao thun giong hinh nhung chat vai binh thuong đó",2
5504,"Chat luong do lot tam on, phu hop voi gia tien ạ",2
5505,"Nhan hang quan jean roi, nhin cung OK, doi dung thu",2
5506,Không biết nói gì hơn,2
5507,Thời gian giao hàng lâu hơn shop đã nói,2
5508,Tay áo rất khó cử động,2
5509,2 áo phông còn đc.áo len vừa đắt vừa mỏng.vừa cầm vào đã sổ hết chỉ ở nách áo ra rồi,2
5510,"Hộp đựng cơm kín, không bị rò, hơi khó rửa ở các góc nhé",2
5511,"Cùng size M, nhưng kích thước khác nhau nè",2
5512,"Túi nhỏ gọn, tiện lợi, nhưng mỏng và dễ rách",2
5513,Chất liệu chất dạ mỏng ko giống vs lần đầu mình mua sz L ạ,2
5514,"Shop ổn, hàng ổn, giá ổn, tạm hài lòng ạ",2
5515,"Bang keo giao dung mau, dung mau, nhung dong goi hoi so sai đó",2
5516,Chữ trên tay áo to chà bá,2
5517,San pham tam đuoc ở cổ đường may ẩu,2
5518,"Nhin chung phu kien thu cung cung OK, tuy nhien co the tot hon đó",2
5519,Ra ngoài quày kem bắt còn trả thêm 1 lần tiền nữa,2
5520,"San pham tham co uu diem la gia re, nhung chat luong chi o muc trung binh",2
5521,"Chất lượng vừa phải, phù hợp giá tiền luôn",2
5522,Mình đag đặt mua cái thứ 3 😍,2
5523,Miếng giấy đằng sau hơi khó lột,2
5524,"Shop giao hang kha nhanh, cap sac cung tam duoc luôn",2
5525,"Dầu gội thơm, bọt nhiều, nhưng tóc hơi khô sau khi dùng ạ",2
5526,Áo bị thủng 1 lỗ -_-,2
5527,Ống tay áo trắng may chật quá,2
5528,"Ao so mi dung nhu mo ta, nhung dong goi chua dep lam a",2
5529,Áo hơi mỏng size áo bé chỉ người bé mới mặc vừa nhé,2
5530,Len hơi dão,2
5531,"Tai nghe âm thanh ổn, dây hơi ngắn nhưng tạm được nhé",2
5532,"Chat laptop binh thuong, phu hop de dung hang ngay luôn",2
5533,"Lần đầu mua shop giao nhầm màu (đã gửi lại cho shop, đang đợi hoàn tiền)",2
5534,"Sản phẩm giống mô tả, chất lượng tầm trung đó",2
5535,Số đo chuẩn,2
5536,Ngoài trừ việc vãi hơi mỏng nhưng cũng ko sao,2
5537,Cũng tạm đc,2
5538,Chất vải hơi nóng và hơi bị bo gấu một chút,2
5539,"Bong tai giao nhanh, san pham giong hinh, chat luong binh thuong a",2
5540,Áo đẹp mà mũ nhỏ quá,2
5541,"Da nhan duoc ao so mi, chua mo ra dung nen chua biet the nao",2
5542,Sản phẩm kg như mong đợi,2
5543,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền mak shop rep chậm nhak,2
5544,"Do lot ok, nhung muc gia nay thi cung binh thuong",2
5545,"Cát vệ sinh mèo không bụi, nhưng hơi nặng khi đổ",2
5546,Hàng đẹp giá chuẩn nhưng chỗ gắn hoa vào hơi bị đùng chút,2
5547,Vải cũng tạm.hơi ngắn,2
5548,"Vòng cổ cho chó đẹp, nhưng hơi chật, cần chọn size lớn hơn nhe",2
5549,Nhưng mà thôi mình cũng ko có time để trả hàng .để em mình mặc vậy,2
5550,Thời gian giao hàng tạm được Shop phục vụ tạm được Giá cả chấp nhận được,2
5551,Noi chien khong dau khong co gi dac biet nhung cung khong co gi de che nha,2
5552,Chất lượng OK mỗi tội giao hàng kg đúng size mình đặt nhé,2
5553,Nhưng thôi tiền nào của nấy,2
5554,Bộ đỏ thì đẹp chứ bộ hồng chán lắm ạ,2
5555,Vận chuyển móp hết cả hộp về ko mang tặng dc,2
5556,"Thớt gỗ dày, nặng, dùng chắc chắn đó",2
5557,"Chat luong mu bao hiem tam on, phu hop voi gia tien nhe",2
5558,"Kem đánh răng vị bạc hà, dùng bình thường nhe",2
5559,Đã nhận đc hàng nha,2
5560,"Điểm trừ duy nhất là son có mùi của nước hoa hồng, mình thì ko thích son có mùi 😢",2
5561,Giao hàng đúng yêu cầu,2
5562,"Đóng gói sản phẩm chắc chắn, nhưng mà đóng nhầm 1sp cho mình",2
5563,"Túi xách đẹp, giá hợp lý, nhưng dây đeo chưa chắc lắm nha",2
5564,"Ao so mi dung duoc, nhung chua that su xuat sac",2
5565,"Noi chung giay cung duoc, se can nhac mua lai",2
5566,"Mình đặt hàng màu xanh, sau đó có muốn đổi thành màu xám đậm, có ib shop để đổi màu, shop ok đồng ý rồi nhưng vẫn gửi màu xanh, hơi ko thích điều đó",2
5567,Chat luong ly o muc trung binh kha ạ,2
5568,"Kinh boi giao nhanh, san pham giong hinh, chat luong binh thuong ạ",2
5569,Chất lượng sp tạm đc,2
5570,"May say toc nhin dep nhu hinh, doi xai thu moi biet luôn",2
5571,"Thời gian giao hàng hơi lâu, chất phù hơpj với giá tiền",2
5572,"Bạn chủ shop đồng ý đổi,nhưng hơi loằng ngoằng mất t/g nên thôi vậy",2
5573,Dép có vẻ hơi nặng nhưng chất lượng tốt,2
5574,"Shop tu van nhiet tinh, ao dai thi chat luong binh thuong đó",2
5575,"Sản phẩm giống mô tả, chất lượng tầm trung a",2
5576,Vải thun y hình,2
5577,Phần ren ở tay k ưng lắm,2
5578,"Đồ lót mặc êm, chất liệu tạm ổn với giá này",2
5579,"Mẫu giống hinh, Chất lượng ko giống hinh, mà tiền nào của đó tạm chấp nhận đc",2
5580,"Đã nhận hàng, sản phẩm đúng mô tả, tạm chấp nhận nha",2
5581,"Nhan hang tui deo cheo roi, nhin cung OK, doi dung thu nhe",2
5582,"Gia hop ly, mu cung on, se xem xet mua them nha",2
5583,Chất lượng sản phẩm tạm được rất mỏng,2
5584,"Thuc an cho meo cung on, se su dung them roi danh gia sau",2
5585,"San pham sandal dung voi gia tien, tam chap nhan duoc",2
5586,Còi nhỏ quá mà ko xa,2
5587,Ô số với giá,2
5588,Rất cảm ơn b,2
5589,Mua được,2
5590,"Ship nhanh, ghe van phong giong hinh nhung chat vai binh thuong nha",2
5591,Gọi gọi cả ảnh luôn à,2
5592,"Mua usb lan dau, chua biet do ben the nao ạ",2
5593,"Giao hang nhanh, nhung kinh mat hoi khac so voi hinh",2
5594,"Sandal đi nhẹ nhàng, hơi rộng nên cần lấy nhỏ hơn luôn",2
5595,"Chat luong giay cao got tam on, chua co van de gi",2
5596,"Usb duoc, nhung nen co nhieu mau hon",2
5597,"Mua thuc an cho meo de thu, nhin cung OK nha",2
5598,"Nhan hang may say toc roi, nhin cung OK, doi dung thu ạ",2
5599,K thích chế độ nháy,2
5600,Nay mua thêm 1 combo nữa,2
5601,Thảm hơi mỏng,2
5602,"Quan giao nhanh, san pham giong hinh, chat luong binh thuong nhé",2
5603,Shop phục vụ rất tốt.phi vận chuyển qua cao,2
5604,Từ giờ sẽ thành khách ruột của shop,2
5605,Cổ hơi rộng nữa,2
5606,Đặt M giao L,2
5607,"Bông tai xinh nhưng móc cài hơi lỏng, sợ rơi",2
5608,"Giao hang nhanh, nhung tui xach hoi khac so voi hinh ạ",2
5609,Nhưng dù sao cũng gửi lời cảm ơn shop,2
5610,Shop gấp váy cho vào túi chú ý 1 chút vì váy của mình bị gập gãy nếp,2
5611,Mình báo shop lấy size S shop lại chuyển hết size M,2
5612,Sai chuẩn của nó là L mà shop dán đè lên là M,2
5613,"Giày đi vừa chân, chưa biết có bền không đó",2
5614,"Lan dau mua dep o day, cam thay cung tam on nhé",2
5615,"Shop gui cap xach nhanh, nhung bao bi chua duoc tot lam a",2
5616,Trên mác size 34 nhưng size thực là 36 nên bị rộng rồi,2
5617,"Keo cat mau sac dep, nhung kieu dang hoi khac hinh nhé",2
5618,"Shop phục vụ tốt, sản phẩm bình thường",2
5619,"Chén đẹp, giống hình, đóng gói cẩn thận luôn",2
5620,"Tiền nào của nấy, không có gì để phàn nàn ạ",2
5621,"Chat luong thuc an cho cho tam on, chua co van de gi",2
5622,"Thuc an cho cho tam duoc, chua dung nhieu nen chua danh gia cu the",2
5623,"Áo hoodie ấm, mặc thoải mái, mỗi tội hơi dài tay a",2
5624,"Mu giao dung han, san pham cung binh thuong",2
5625,"San pham tham yoga co uu diem la gia re, nhung chat luong chi o muc trung binh",2
5626,Chất lượng sp tạm được Thời gian giao hàng nhanh,2
5627,"1 cây còn bọc nilong sx 2018 ,1 cây ko bọc sx từ tháng 10.2017",2
5628,"Chat luong thot tam on, chua co van de gi nhe",2
5629,"Phụ kiện thú cưng đẹp, giá rẻ, chưa biết bền lâu không ạ",2
5630,"San pham camera phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
5631,Chất vải ok so với giá tiền,2
5632,Chia sẽ tí kinh nghiệm với mọi người..,2
5633,Vừa mất time lại mất phí ship trả lại hàng :(,2
5634,"Ăn ngon, nhưng hơi mặn so với khẩu vị mình ạ",2
5635,Mình muốn đổi màu khác được k shop nhé,2
5636,"Hàng ok, giao nhanh, đóng gói hơi đơn giản a",2
5637,"Nhận hàng nhanh, sản phẩm hơi khác hình một chút nhưng vẫn ok nha",2
5638,Khá dài,2
5639,"Noi chung ao thun cung duoc, se can nhac mua lai đó",2
5640,Mất thêm tiền ngu 🤣🤣🤣,2
5641,"Kem chống nắng thấy cũng ổn, hơi nhờn, chưa biết hiệu quả thế nào đó",2
5642,"Chất lượng sản phẩm bình thường, không quá ấn tượng đó",2
5643,"Ao khoac giao nhanh, san pham giong hinh, chat luong binh thuong ạ",2
5644,Hơi khác so với mình nghĩ nhưng khá ok,2
5645,Cung tam dc,2
5646,"Shop tu van nhiet tinh, sac du phong thi chat luong binh thuong",2
5647,Chỉ có điều màu ga giường và mặt dưới của chăn màu không như hình nha,2
5648,"San pham tui deo cheo nhin cung duoc, nhung co vai diem chua hai long nha",2
5649,"Nhưng giao hàng không đúng ngày, gây khó khăn trong việc nhận hàng",2
5650,Cảm ơn shop nha,2
5651,"Gối rất mềm, giá cả hợp lý",2
5652,"San pham ghe van phong nhin cung duoc, nhung co vai diem chua hai long nhe",2
5653,Tạm đuợc nha,2
5654,Nhưng mỗi lần con té đập đầu em sót lắm...😭,2
5655,Mặc tạm thì ok,2
5656,"Shop gui sac du phong nhanh, nhung bao bi chua duoc tot lam nha",2
5657,Bị cấm mua trên mạng luôn,2
5658,Ao co 1sire ha shop,2
5659,"Ta dan hoi khac mau so voi hinh, nhung van chap nhan duoc nhé",2
5660,"Lo vi song dung duoc, nhung chua that su xuat sac nhe",2
5661,Tiền nào của nấy :))))),2
5662,Vì vận chuyển nên hư box mất tiêu,2
5663,👍🏻👍🏻👍🏻 ưng lắm ạ,2
5664,Áo khá ổn với mức giá,2
5665,Tuy có bị bẩn nhưng có lẽ tẩy được,2
5666,Lần sau sẽ ủng hộ shop tiếp,2
5667,"Đang tính bỏ truyền hình cap, chỉ dùng cái này",2
5668,"Chất tóc mịn, mềm mượt",2
5669,Chất kem bột ạ,2
5670,"Quần hơi rộng so với size bình thường, nhưng vải ok a",2
5671,Tuy có vài chỗ bị dư đường chỉ nhưng cắt đi là xong,2
5672,"Chất lượng vải tạm được, phù hợp với mức giá nha",2
5673,"Thảm yoga dày dặn, hơi có mùi cao su ban đầu",2
5674,"Chat luong tham yoga tam on, phu hop voi gia tien luôn",2
5675,Màu hơi tối hơn so với trên hình,2
5676,K có j để nói 😃😃,2
5677,"Giao hang nhanh, nhung thuc an cho cho hoi khac so voi hinh ạ",2
5678,Mong sẽ hết liệu trình sẽ giảm đc về số cân mong muốn hihi,2
5679,"Chat lieu bong tai cung duoc, co the mua duoc voi gia nay luôn",2
5680,"Sản phẩm không tệ, nhưng cũng chưa thực sự ưng ý",2
5681,"Shop giao hang kha nhanh, chan cung tam duoc a",2
5682,Chiều cao 1 bên lót thực tế là 2.6cm chứ kp 4cm,2
5683,Hang dep.nhung chat lieu vai day va nong,2
5684,"Tư vấn không nhiệt tình,sản phẩm bình thường",2
5685,Mỗi tội cỡ L mà ngắn quá,2
5686,"Nhin chung op lung cung OK, tuy nhien co the tot hon a",2
5687,"Balo hoi to so voi mo ta, nhung van dung duoc nhe",2
5688,"Chất lượng phù hợp với giá tiền, giao hàng nhanh nha",2
5689,Chất vải dày dặn nhưng ko phải dạ,2
5690,"Áo chất hơi cứng, ko có khuy ở cổ tay, giống hình mẫu",2
5691,Áo dứi 53kg,2
5692,"Cà phê thơm, vị đậm, nhưng gói hơi ít nha",2
5693,"Váy đẹp như hình, chỉ tiếc là vải hơi mỏng nha",2
5694,May nơ hơi xấu,2
5695,Về sửa cũng Ok. 3sao vì bị bẩn chút ngay chỗ áo ngực giặt ko sạch Chất lượng sản phẩm tạm được,2
5696,Đẹp ak,2
5697,"Phan nuoc duoc, nhung nen co nhieu mau hon nha",2
5698,Dam i nhu hinh,2
5699,"Nhin chung loa bluetooth cung OK, tuy nhien co the tot hon đó",2
5700,Shop nên ktra trk khi giao hàng,2
5701,"San pham binh sua phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
5702,Shop khắc phục kiểm tra kĩ hàng trước khi giao cho khách,2
5703,"Áo dày dặn, chất đẹp, giống mẫu nhưng mỗi tội có đinh vết bẩn, giao hàng chậm",2
5704,"Khăn quàng đẹp, màu giống hình, chỉ hơi ngắn đó",2
5705,"Thot duoc, nhung nen co nhieu mau hon",2
5706,Mình 52kg lấy sz L hơi rộng,2
5707,"Xe đẩy gấp gọn, nhưng bánh hơi nhỏ, khó đi trên đường gồ ghề nhé",2
5708,"Sp dùng tốt, k biết có bền không nha",2
5709,"Chat luong day nhay tam on, phu hop voi gia tien a",2
5710,"Shop phục vụ khá tốt, ăn ngon, nước hơi bị đậm, phần riêu cua nhiều, thơm",2
5711,"Tham yoga nhin dep, nhung chua su dung nen chua danh gia duoc chat luong",2
5712,"Ship nhanh, bong giong hinh nhung chat vai binh thuong nhe",2
5713,"Ao khoac giao dung han, san pham cung binh thuong luôn",2
5714,"Ao chất đc nhug shop đua hàg lỗi , thủ tục đổi hàng cũng qa fiền fức, form áo nhỏ , dáng ngắn , 43ki 1m53 fai mac size M mới vừa , muốn thoải mái dài hơn tý fải L, áo bị nhiều vết loang như thấm dầu vậy, ở tận tphcm fí ship cũng khá cao , bằng 1nửa giá áo nè",2
5715,Chất lượng sản phẩm bt,2
5716,"Chat lieu dam cung duoc, co the mua duoc voi gia nay ạ",2
5717,Mua ở đâu,2
5718,"Nhin chung bong cung OK, tuy nhien co the tot hon",2
5719,"San pham vo phu hop voi muc gia, khong qua xuat sac nhung cung khong te đó",2
5720,Tiền nào của nấy hic hic,2
5721,Nhận hàng rồi mình mặc k vừa vì quần nhỏ hơn form nha,2
5722,Dam i nhu hinh nè,2
5723,Hàng giống hình nhưng chất liệu k co giãn ạ,2
5724,Hàng chất giống với mô tả,2
5725,Nhưng bé mèo đang nóng nên ko chui vào nằm nè,2
5726,"Sản phẩm được, giá cả chấp nhận được nhé",2
5727,"Chat hop dung com binh thuong, phu hop de dung hang ngay luôn",2
5728,Mực mỏng ko dày,2
5729,To quá,2
5730,Chất lượng sản phẩm giống hình nha,2
5731,Áo hơi mỏng nhưng giá như vậy là ổn rồi :),2
5732,Thì nên mua Hàng tốt một chút mới mặc đi chơi dc,2
5733,My size is pretty small 32A and buying bra is always a problem w me,2
5734,"San pham vay dung voi gia tien, tam chap nhan duoc nhe",2
5735,"Chat luong binh nuoc tam on, chua co van de gi",2
5736,Mà mỏng tiền nào của nấy vậy,2
5737,"Thớt gỗ dày, nặng, dùng chắc chắn",2
5738,Chất lượng sản phẩm tốt.nhưng giao thiếu dây cột chỗ tay áo,2
5739,"Sạc dự phòng dung lượng ổn, hơi nặng nhưng xài tốt luôn",2
5740,Xem đc.Tay cầm game cũng đc,2
5741,Chất tạm đc mẫu mã đc nhưng sp bị rách nhẹ lần sau shop nhớ kiểm tra cẩn thận nhé,2
5742,Bạn nào dùng chơi thì mua vẫn ok,2
5743,"San pham sua rua mat nhin cung duoc, nhung co vai diem chua hai long",2
5744,"Vòng cổ cho chó đẹp, nhưng hơi chật, cần chọn size lớn hơn nhé",2
5745,"Chất đẹp, nhưng giặt bị phai màu",2
5746,Bình Thường,2
5747,"Ban phim giao nhanh, san pham giong hinh, chat luong binh thuong",2
5748,Cũng bth nhé,2
5749,"Hạt dinh dưỡng tươi, đóng gói kín, giá hơi cao so với lượng",2
5750,Đáng giá tiền nhé,2
5751,"Da nhan ao hoodie, san pham cung binh thuong nha",2
5752,Sp giống trong hình,2
5753,Có 1 áo bị dín màu đỏ,2
5754,Chất lượng tốt giao hàng hơi lâu,2
5755,"Bạn giao hàng nhầm cho mình rồi, mình đặt màu trắng, bạn giao màu xám",2
5756,"Sữa bột bé uống được, nhưng giá dao động nhiều quá nhe",2
5757,"Mùi chanh được, mùi oải hương mùi hắc",2
5758,Nhin chung chan dung y nhu shop mo ta đó,2
5759,"Cho 3s vì cùng ở Hải Phòng mà giao chậm, không bằng đặt từ shop ở Hà Nội",2
5760,San pham tam duoc ạ,2
5761,Bị bung chỉ một đoạn váy,2
5762,"Cơ mà mặc lên cảm giác vải hơi mỏng so với mình nghĩ, nếp gấp cũng to hơn mình tưởng",2
5763,"Dep giao dung han, san pham cung binh thuong",2
5764,Phom áo rộng,2
5765,"Nem cung on, se su dung them roi danh gia sau",2
5766,"60k ok, fi vchuyen tren 30k k like",2
5767,"Tat hoi to so voi mo ta, nhung van dung duoc",2
5768,"Mu hoi khac mau so voi hinh, nhung van chap nhan duoc nhe",2
5769,Áo tạm đc,2
5770,"Chat luong noi com dien tam on, chua co van de gi đó",2
5771,Tương xứng với giá tiền,2
5772,"Chất lượng vải thì tốt, nhưng độ nét của hình ""dán"" trên áo ko dc nét",2
5773,"Shop giao nhầm size, yêu cầu đổi",2
5774,Thực phẩm ít lắm,2
5775,"Thời gian giao hàng rất nhanh , đường chỉ may chua đẹp lắm..mặc được..^^",2
5776,Ai mua một là hay hỏi shop tư vấn,2
5777,"Hàng đúng như mô tả, giao hàng bình thường nhé",2
5778,Sẽ ghé mua áo vào lần tới 💓💓💓,2
5779,Vãi mõng vá,2
5780,Em là con gái đi làm ngày 8 tiếng ko có thời gian ngồi rảnh để đi bịa chuyện,2
5781,Nhưng chất lượng thì không biết được bao lâu nhé,2
5782,Mua lầm đây là đồ chơi của trẻ con,2
5783,"Rất đáng tiền Thời gian giao hàng rất nhanh , hihi seza mặt ko vừa nhé",2
5784,Mới bóc thì đẹp,2
5785,Khóa hơi khó kéo,2
5786,Mỗi tội mất moc khoá ngay mặt,2
5787,"Đồ lót mặc êm, chất liệu tạm ổn với giá này a",2
5788,Ko thấy bị lỗi ở đâu,2
5789,"Chat luong ao phao tuong doi on, tien nao cua nay nhé",2
5790,Nhug rộng thì dễ coi hơn chật k bít mần chi luôn!,2
5791,Áo hơi mỏng.m 1m57 nặng 54kg mà vẫn hơi rộng xíu,2
5792,"Bình sữa đẹp, nhưng hơi khó rửa phần nắp nhe",2
5793,Time giao hàng nhanh. nè,2
5794,Bị nhoè,2
5795,"Noi chung phu kien thu cung cung duoc, se can nhac mua lai a",2
5796,Chưa gửi cho mình cái này😂,2
5797,"Gia hop ly, dien thoai cung on, se xem xet mua them",2
5798,But nhin dep nhung hoi mong hon tuong tuong đó,2
5799,SP như hình,2
5800,"Vi ok, nhung muc gia nay thi cung binh thuong",2
5801,"Shop tu van nhiet tinh, tai nghe thi chat luong binh thuong nhé",2
5802,"Chat luong cat ve sinh meo tuong doi on, tien nao cua nay đó",2
5803,Nó hơi rông hơn so voi sai,2
5804,Áo quá xấu tay kẻ k giống ảnh,2
5805,"Nón vừa đầu, kiểu dáng đẹp, chỉ hơi mỏng nhé",2
5806,Hơi ngắn tí,2
5807,Áo đẹp ống tay hơi bự 😂,2
5808,"San pham phu kien thu cung phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
5809,Vãi mỏng nè,2
5810,"Giay nhin dep nhu hinh, doi xai thu moi biet",2
5811,Shop phục vụ khá tốt Nhưng giao thiếu mất cái khuy tròn cho mình 😭,2
5812,"Tam hai long voi but nay, tuy nhien van con nhieu dieu co the cai thien nhe",2
5813,"Gia hop ly, tablet cung on, se xem xet mua them luôn",2
5814,Ko đáng nhưng phải nói,2
5815,"Tam hai long voi the nho nay, tuy nhien van con nhieu dieu co the cai thien",2
5816,"Da nhan duoc ao dai, chua mo ra dung nen chua biet the nao luôn",2
5817,Nhin chung ba lo dung y nhu shop mo ta,2
5818,"Shop giao hang kha nhanh, ao thun cung tam duoc",2
5819,Mua 3 chiếc của shop nhưng đc mỗi chiếc màu đen là chất được,2
5820,"Do choi tre em nhan duoc y nhu hinh, nhung chat vai chua duoc dep lam",2
5821,"Chất len ok, dày dặn cầm nặng tay",2
5822,"Cặp xách chắc chắn, phù hợp đi làm, hơi nặng nha",2
5823,"Dung bo dao duoc vai ngay roi, thay cung on",2
5824,"Thức ăn cho mèo, mèo ăn được nhưng không quá thích a",2
5825,Fom áo hơi nhỏ,2
5826,"Thông thường mình mua 1 cặp gội xả, nhưng còn nghi ngờ nên ko dám đặt",2
5827,Nhưng mình to nên hơi chật xíu ạ,2
